Order,Lot Area,Overall Qual,Overall Cond,Central Air,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Paved Drive,Wood Deck SF,SalePrice,TotalSF,TotalFloorSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE
916,7558,6,6,1,3,1,9,1,2,0,177000,2809.0,1913,1.5,1,1,0,0,1,0,1,0,0,0,0
917,6292,7,7,1,3,1,6,1,2,0,145000,2338.0,1477,2.5,1,1,1,0,1,0,1,0,0,0,0
918,7155,7,8,1,3,1,6,1,2,0,137000,1828.0,1228,1.0,1,1,1,0,1,0,1,0,0,0,0
919,10918,7,9,1,3,1,9,2,2,0,234000,3356.0,2080,1.5,1,1,1,0,1,0,1,0,0,0,0
920,13680,5,6,1,2,1,6,2,2,0,205000,2407.0,1567,2.5,1,1,1,0,1,0,1,0,0,0,0
921,7500,6,7,1,3,1,7,2,1,0,177500,2265.0,1494,1.0,1,1,1,0,1,0,1,0,0,0,0
922,9600,5,7,1,2,1,7,2,2,0,160000,2036.0,1308,2.5,1,1,1,0,1,0,1,0,0,0,0
923,14680,5,4,1,2,1,5,0,2,483,155000,2546.0,1273,1.0,1,1,1,0,0,0,1,0,0,0,0
924,13360,5,7,1,2,1,5,0,2,0,163500,1840.0,964,2.0,1,1,1,0,1,0,1,0,0,0,0
925,7681,5,6,1,3,1,7,1,2,192,154900,2074.0,1343,1.5,1,1,1,0,1,0,1,0,0,0,0
926,8145,7,6,1,5,2,13,2,2,0,205000,3400.0,2480,2.5,1,1,1,0,1,0,1,0,1,0,0
927,9100,5,6,1,2,1,6,1,2,0,144800,2224.0,1112,2.0,1,1,0,0,0,0,1,0,0,0,0
928,12000,7,7,1,3,1,7,1,2,0,174500,2268.0,1564,1.5,1,1,0,0,1,0,1,0,0,0,0
929,13339,6,6,1,3,1,6,1,2,0,193000,3122.0,1561,3.0,1,1,1,0,0,0,1,0,0,0,0
930,15600,5,7,0,3,1,7,1,2,0,158000,2590.0,1523,3.0,1,1,1,0,1,0,1,0,0,0,0
931,14000,6,8,1,3,1,6,1,2,0,158500,2244.0,1152,1.5,1,1,1,0,1,0,1,0,0,0,0
932,17500,6,5,1,3,1,6,2,2,0,224000,3216.0,1906,2.5,1,1,1,0,0,0,1,0,0,0,0
933,1733,6,6,1,2,1,5,1,2,279,115000,1548.0,1032,1.0,1,1,0,0,0,0,1,0,0,1,0
934,1488,6,6,1,2,1,5,1,2,176,137000,1790.0,1229,2.5,1,1,0,0,1,0,1,0,0,0,1
935,1612,6,6,1,2,1,5,1,2,154,121000,1790.0,1229,1.5,1,1,0,0,0,0,1,0,0,1,0
936,1300,6,6,1,2,1,5,1,2,150,124000,1790.0,1229,1.5,1,1,0,0,0,0,1,0,0,0,1
937,13607,6,6,1,3,1,6,1,2,400,208000,2554.0,1982,3.5,1,1,1,0,0,0,1,0,0,0,0
938,17597,7,9,1,3,1,7,2,2,200,315000,4168.0,2365,3.0,1,1,1,0,1,0,1,0,0,0,0
939,21695,6,9,1,3,1,5,1,2,292,222000,2560.0,1680,3.0,1,1,1,0,1,0,1,0,0,0,0
940,10690,5,7,1,3,1,6,0,2,0,147000,2016.0,1344,1.0,1,1,1,0,1,0,1,0,0,0,0
941,8660,5,6,0,5,1,11,0,2,467,123000,2928.0,1856,2.0,1,1,1,0,1,0,1,0,0,0,0
942,6402,5,5,0,3,1,6,0,0,0,78000,1788.0,1192,1.0,1,1,1,0,1,0,1,0,0,0,0
943,8470,3,2,0,2,1,6,0,0,0,85000,2539.0,1013,1.0,1,0,1,0,1,0,1,0,0,0,0
944,10200,4,6,0,2,1,4,0,0,0,75000,1144.0,572,1.0,1,1,1,0,1,0,1,0,0,0,0
945,3843,8,5,1,2,1,5,1,2,162,230000,3244.0,1648,3.5,1,1,1,0,1,1,0,0,0,0,1
946,21780,2,4,0,1,1,4,0,0,119,57625,810.0,810,1.0,0,1,1,0,1,0,1,0,0,0,0
947,10125,8,5,1,3,1,7,1,2,210,251000,3159.0,2052,2.5,1,1,1,0,1,0,1,0,0,0,0
948,12822,7,5,1,1,1,6,1,2,168,239686,3583.0,2149,2.5,1,1,1,0,0,1,1,0,0,0,0
949,12118,7,5,1,3,1,7,1,2,100,240000,3420.0,1710,2.0,1,1,1,0,1,1,1,0,0,0,0
950,12209,6,5,1,3,1,7,1,2,125,215000,2765.0,1961,3.5,1,1,1,0,1,1,1,0,0,0,0
951,9750,6,6,1,2,1,5,1,2,319,156450,1828.0,926,2.0,1,1,0,0,0,0,1,0,0,0,0
952,9360,6,7,1,2,1,5,2,2,302,173000,2244.0,1287,2.5,1,1,1,0,0,0,1,0,0,0,0
953,10125,5,5,1,4,2,8,0,2,0,126000,1734.0,1734,2.0,0,1,0,0,0,0,1,0,1,0,0
954,9947,7,5,1,3,1,6,0,2,168,173000,2405.0,1217,3.0,1,1,1,0,1,0,1,0,0,0,0
955,11070,5,5,1,2,1,5,0,2,0,152000,3177.0,1595,3.0,1,1,0,0,0,0,1,0,0,0,0
956,14375,6,6,1,3,1,7,1,2,0,137500,2163.0,1344,1.5,1,1,1,0,0,0,1,0,0,0,0
957,215245,7,5,1,3,1,8,2,2,0,375000,4172.0,2036,4.0,1,1,0,0,0,0,1,0,0,0,0
958,12898,9,5,1,2,1,6,1,2,228,315500,3240.0,1620,3.0,1,1,0,0,1,1,1,0,0,0,0
959,13159,7,5,1,3,1,6,0,2,208,224500,2538.0,1692,2.5,1,1,1,0,0,1,0,0,0,0,0
960,13438,9,5,1,3,1,9,1,2,90,410000,4226.0,2036,3.0,1,1,1,0,0,1,1,0,0,0,0
961,14463,9,5,1,3,1,7,0,2,0,316500,3282.0,1641,3.0,1,1,1,0,0,1,1,0,0,0,0
962,8925,8,5,1,3,1,7,0,2,100,201000,2932.0,1466,2.0,1,1,1,0,0,1,1,0,0,0,0
963,11457,6,5,1,3,1,6,1,2,0,175000,2804.0,1412,3.0,1,1,1,0,0,0,1,0,0,0,0
964,9839,6,8,1,3,1,7,1,2,305,204000,2949.0,2237,2.5,1,1,1,0,1,0,1,0,0,0,0
965,14419,7,5,1,3,1,7,1,2,224,213500,3124.0,1479,4.5,1,1,1,0,1,0,1,0,0,0,0
966,6853,8,5,1,2,1,6,0,2,192,220000,2563.0,1296,3.0,1,1,1,0,1,1,1,0,0,0,0
967,9157,7,5,1,3,1,9,0,2,124,170000,2926.0,2014,2.5,1,1,1,0,0,1,1,0,0,0,0
968,14601,9,5,1,2,1,8,1,2,270,315000,3676.0,1838,3.0,1,1,1,0,0,1,1,0,0,0,0
969,12633,9,5,1,2,1,7,1,2,308,425000,3956.0,1978,3.0,1,1,1,0,0,1,1,0,0,0,0
970,12518,5,7,1,3,1,6,0,2,144,139500,2016.0,1008,1.0,1,1,0,0,0,0,1,0,0,0,0
971,21750,5,4,1,3,1,9,1,2,0,115000,1771.0,1771,1.0,0,1,0,0,1,0,1,0,0,0,0
972,4500,6,5,1,2,1,5,0,2,0,162000,2408.0,1204,3.0,1,1,1,0,0,0,1,0,0,0,1
973,4500,6,5,1,2,1,5,0,2,0,165000,2448.0,1224,3.0,1,1,1,0,0,0,1,0,0,0,1
974,1596,4,5,1,2,1,5,0,2,120,91000,1450.0,988,2.0,1,1,1,0,0,0,1,0,0,1,0
975,9858,5,6,1,3,1,5,0,2,33,130000,1738.0,874,2.0,1,1,0,0,0,0,1,0,0,0,0
976,1526,4,8,1,1,1,3,0,2,0,86000,1260.0,630,2.0,1,1,0,0,1,0,1,0,0,1,0
977,13383,5,5,1,3,1,7,1,2,0,160000,2592.0,1404,2.0,1,1,1,0,1,0,1,0,0,0,0
978,1477,4,4,1,1,1,3,0,2,0,80000,1260.0,630,2.0,1,1,0,0,0,0,1,0,0,0,1
979,1533,4,6,1,3,1,6,1,2,0,97000,1890.0,1344,1.5,1,0,0,0,1,0,1,0,0,1,0
980,2217,4,4,1,3,1,6,0,2,238,88000,1638.0,1092,1.5,1,1,0,0,0,0,1,0,0,0,1
981,7689,5,8,1,2,1,4,0,2,138,131900,1592.0,796,1.5,1,1,0,0,0,0,1,0,0,0,0
982,7706,6,5,1,2,1,5,0,2,280,131250,1475.0,1091,1.5,1,1,0,0,1,0,1,0,0,0,0
983,9101,5,6,1,1,1,4,1,2,303,165500,2207.0,1110,2.0,1,1,1,0,0,0,1,0,0,0,0
984,8780,5,5,1,3,1,5,0,2,0,112000,1666.0,833,2.0,1,0,0,0,0,0,1,0,0,0,0
985,7669,5,6,1,2,1,5,1,2,100,149000,1711.0,883,2.0,1,1,1,0,1,0,1,0,0,0,0
986,14115,5,5,1,1,1,5,0,2,40,143000,2158.0,1362,2.5,1,1,1,0,1,0,1,0,0,0,0
987,10429,5,5,1,3,1,6,0,2,150,130000,1911.0,1287,1.5,1,1,0,0,0,0,1,0,0,0,0
988,9819,6,5,1,2,1,5,2,2,264,196000,3134.0,1567,3.0,1,1,1,0,0,0,1,0,0,0,0
989,10457,5,7,1,4,1,7,1,2,0,173000,2416.0,1632,1.5,1,1,1,0,0,0,1,0,0,0,0
990,11029,6,8,1,3,1,6,1,2,0,176500,2598.0,1414,2.0,1,1,1,0,1,0,1,0,0,0,0
991,12925,6,7,1,4,1,7,2,2,0,237500,3322.0,2117,2.5,1,1,1,0,0,0,1,0,0,0,0
992,11075,6,5,1,4,1,9,2,2,280,206900,3064.0,2112,2.5,1,1,0,0,0,0,1,0,0,0,0
993,8702,6,5,1,3,1,7,1,2,0,187500,2530.0,1604,2.5,1,1,1,0,1,0,1,0,0,0,0
994,8139,6,5,1,3,1,7,1,2,192,165000,2150.0,1470,2.5,1,1,1,0,1,0,1,0,0,0,0
995,9535,6,5,1,3,1,7,0,2,100,195500,2530.0,1604,2.5,1,1,1,0,0,0,1,0,0,0,0
996,9042,6,5,1,3,1,7,2,2,100,192000,2581.0,1638,3.5,1,1,1,0,0,0,1,0,0,0,0
997,15038,6,5,1,3,1,7,1,2,168,173000,2552.0,1636,2.5,1,1,1,0,0,0,1,0,0,0,0
998,14137,5,5,1,3,1,7,0,2,0,177900,2732.0,1384,3.0,1,1,1,0,1,0,1,0,0,0,0
999,21872,7,5,1,3,1,6,1,2,264,175000,2175.0,1446,3.0,1,1,1,0,1,0,1,0,0,0,0
1000,4923,8,5,1,0,1,5,1,2,0,286000,3186.0,1593,2.5,1,1,1,0,1,1,1,0,0,0,1
1001,6264,8,5,1,1,1,6,1,2,0,247900,3346.0,1682,2.5,1,1,0,0,0,0,1,0,0,0,0
1002,5395,8,5,1,2,1,5,1,2,96,180000,2674.0,1337,3.0,1,1,1,0,0,0,1,0,0,0,1
1003,5070,8,5,1,2,1,5,0,2,0,180000,2560.0,1280,2.0,1,1,1,0,0,0,1,0,0,0,1
1004,10839,6,5,1,3,1,7,1,2,0,181000,2530.0,1604,2.5,1,1,1,0,1,0,1,0,0,0,0
1005,11184,6,5,1,3,1,7,1,2,0,183000,2565.0,1633,2.5,1,1,1,0,0,0,1,0,0,0,0
1006,8000,6,5,1,3,1,8,1,2,224,188000,2431.0,1658,3.5,1,1,1,0,1,0,1,0,0,0,0
1007,10832,7,5,1,3,1,7,1,2,143,194500,2607.0,1895,2.5,1,1,1,0,1,0,1,0,0,0,0
1008,14067,6,5,1,3,1,7,0,2,0,185000,2545.0,1709,3.5,1,1,1,0,0,0,1,0,0,0,0
1009,4671,8,5,1,2,1,5,1,2,168,189000,2456.0,1228,3.0,1,1,1,0,1,0,1,0,0,0,1
1010,5950,8,5,1,2,1,5,1,2,0,188500,2674.0,1337,3.0,1,1,1,0,0,0,1,0,0,0,1
1011,13543,8,5,1,5,1,9,1,2,192,355000,3668.0,2500,3.5,1,1,1,0,0,1,1,0,0,0,0
1012,11198,9,5,1,4,1,11,1,2,144,325000,3626.0,2504,2.5,1,1,1,0,1,1,1,0,0,0,0
1013,15401,9,5,1,2,1,7,1,2,214,387000,3768.0,1884,3.0,1,1,1,0,0,1,1,0,0,0,0
1014,31220,6,2,1,3,1,7,2,2,0,115000,3106.0,1474,1.0,1,1,1,0,0,0,1,0,0,0,0
1015,8118,9,5,1,2,1,6,1,2,156,334000,3420.0,1710,3.0,1,1,1,0,0,1,1,0,0,0,1
1016,47280,6,5,1,3,1,6,1,2,0,133000,2976.0,1488,2.5,1,1,1,0,0,0,1,0,0,0,0
1017,20544,7,6,1,3,1,7,1,2,364,215000,2884.0,2093,2.5,1,1,1,0,1,0,1,0,0,0,0
1018,12680,7,6,1,2,1,6,1,2,0,226500,3363.0,1688,3.0,1,1,1,0,0,0,1,0,0,0,0
1019,12090,6,6,1,3,1,7,1,2,276,175500,2844.0,1422,2.0,1,1,0,0,0,0,1,0,0,0,0
1020,10825,7,7,1,3,1,6,0,2,152,181900,2520.0,1260,3.0,1,1,0,0,0,0,1,0,0,0,0
1021,18559,7,5,1,3,1,7,2,2,200,235000,4112.0,2064,3.0,1,1,0,0,0,0,1,0,0,0,0
1022,14450,7,5,1,3,1,6,1,2,467,220000,3564.0,1782,2.5,1,1,0,0,0,0,1,0,0,0,0
1023,12227,6,7,1,4,1,11,1,2,550,272000,4202.0,2872,3.5,1,1,1,0,1,0,1,0,0,0,0
1024,13068,6,5,1,3,1,6,1,2,0,161000,2422.0,1211,3.0,1,1,1,0,0,0,1,0,0,0,0
1025,15611,5,6,1,3,1,6,0,2,180,175000,2252.0,1126,2.5,1,1,0,0,0,0,1,0,0,0,0
1026,10400,7,6,1,3,1,7,1,2,28,185000,2782.0,2044,2.5,1,1,1,0,1,0,1,0,0,0,0
1027,9743,5,6,1,3,1,7,0,2,0,146900,2028.0,1308,1.5,1,1,0,0,0,0,1,0,0,0,0
1028,12511,7,7,1,4,1,8,2,2,0,292500,4260.0,2840,3.0,1,1,1,0,0,0,1,0,0,0,0
1029,11361,6,5,1,3,1,7,1,2,0,180000,2716.0,1523,2.5,1,1,1,0,0,0,1,0,0,0,0
1030,10400,6,5,1,2,1,5,1,2,0,159900,2888.0,1444,2.0,1,1,1,0,0,0,1,0,0,0,0
1031,10480,7,6,1,4,1,8,1,2,0,205000,2767.0,1964,2.5,1,1,1,0,0,0,1,0,0,0,0
1032,10000,5,6,1,3,1,5,1,2,224,157000,2354.0,1178,2.0,1,1,0,0,1,0,1,0,0,0,0
1033,14311,8,5,1,4,1,9,1,2,192,306000,3576.0,2340,3.5,1,1,1,0,0,0,1,0,0,0,0
1034,9000,5,5,1,4,2,8,0,2,0,133000,2688.0,1792,3.0,1,1,1,0,0,0,1,0,1,0,0
1035,9750,6,8,1,3,1,6,0,2,180,151000,2108.0,1054,2.5,1,1,1,0,0,0,1,0,0,0,0
1036,10295,4,6,1,2,1,4,0,2,16,111900,1872.0,936,1.0,1,1,0,0,0,0,1,0,0,0,0
1037,7560,5,5,1,3,1,5,0,2,0,123000,1728.0,864,2.0,1,1,0,0,0,0,1,0,0,0,0
1038,12735,4,5,1,3,1,5,0,2,216,111250,1728.0,864,1.0,1,1,0,0,0,0,1,0,0,0,0
1039,4060,6,5,1,2,1,5,0,2,144,181000,2742.0,1337,3.0,1,1,1,0,1,0,1,0,0,0,1
1040,1680,6,5,1,2,1,5,0,2,52,103400,1470.0,987,2.0,1,1,0,0,0,0,1,0,0,1,0
1041,1680,6,5,1,2,1,5,0,2,0,100000,1470.0,987,2.5,1,1,0,0,0,0,1,0,0,1,0
1042,1890,6,6,1,2,1,5,0,2,411,100500,1470.0,987,1.5,1,1,0,0,0,0,1,0,0,1,0
1043,1869,6,6,1,2,1,5,0,2,0,106000,1470.0,987,1.5,1,1,0,0,0,0,1,0,0,1,0
1044,1680,6,5,1,2,1,4,0,2,0,85400,1470.0,987,1.5,1,1,0,0,0,0,1,0,0,1,0
1045,1680,6,3,1,2,1,5,0,2,0,89500,1470.0,987,1.5,1,1,0,0,0,0,1,0,0,0,1
1046,1680,5,5,1,3,1,6,0,2,0,111750,1932.0,1302,2.5,1,1,0,0,0,0,1,0,0,1,0
1047,4043,6,6,1,2,1,4,0,2,0,140000,2138.0,1069,2.0,1,1,1,0,0,0,1,0,0,0,1
1048,2308,6,6,1,4,1,7,0,2,0,143000,2311.0,1456,2.5,1,1,0,0,0,0,1,0,0,0,1
1049,2529,7,6,1,2,1,4,0,2,0,148500,2110.0,1055,2.0,1,1,1,0,0,0,1,0,0,1,0
1050,9477,5,5,1,3,1,5,0,2,0,110000,1756.0,892,1.0,1,1,0,0,0,0,1,0,0,0,0
1051,12444,8,5,1,2,1,7,1,2,0,394617,3864.0,1932,3.0,1,1,1,0,0,1,0,0,0,0,0
1052,12474,10,5,1,3,1,9,1,2,196,426000,4014.0,2332,3.5,1,1,1,0,1,1,0,0,0,0,0
1053,14803,10,5,1,2,1,7,1,2,188,385000,4162.0,2084,3.0,1,1,1,0,1,1,0,0,0,0,0
1054,14948,9,5,1,3,1,11,1,2,126,446261,4165.0,2713,3.5,1,1,1,0,0,1,0,0,0,0,0
1055,12704,8,5,1,3,1,7,0,2,209,317500,3164.0,1582,3.0,1,1,1,0,0,1,0,0,0,0,0
1056,13891,8,5,1,2,1,6,1,2,0,372402,3420.0,1710,3.0,1,1,1,0,1,1,0,0,0,0,0
1057,13693,8,5,1,4,1,9,1,2,358,417500,4882.0,2464,3.5,1,1,1,0,0,1,1,0,0,0,0
1058,14418,9,5,1,2,1,7,1,2,156,383000,3900.0,1950,3.0,1,1,1,0,0,1,1,0,0,0,0
1059,13418,9,5,1,4,1,9,1,2,212,390000,4598.0,2748,3.5,1,1,1,0,0,1,1,0,0,0,0
1060,12539,10,5,1,4,1,10,1,2,30,460000,4410.0,2790,3.5,1,1,1,0,1,1,1,0,0,0,0
1061,12151,9,5,1,3,1,9,1,2,192,379000,3745.0,2331,3.5,1,1,1,0,0,1,1,0,0,0,0
1062,8899,8,5,1,4,1,10,1,2,100,250000,3036.0,2088,2.5,1,1,1,0,0,1,1,0,0,0,0
1063,10574,8,5,1,4,1,9,1,2,224,316000,3480.0,2332,3.5,1,1,1,0,0,1,1,0,0,0,0
1064,12720,10,5,1,1,1,7,2,2,154,615000,5005.0,2470,3.5,1,1,1,1,0,1,1,0,0,0,0
1065,13688,9,5,1,3,1,10,2,2,400,412500,4240.0,2668,3.5,1,1,0,0,1,1,1,0,0,0,0
1066,10625,7,5,1,3,1,8,1,2,320,284000,3044.0,2046,3.5,1,1,1,0,1,1,1,0,0,0,0
1067,10845,8,5,1,2,1,7,1,2,216,284000,3178.0,1575,3.0,1,1,1,0,1,1,1,0,0,0,0
1068,16900,8,5,1,4,1,10,1,2,0,421250,4128.0,2649,3.5,1,1,1,0,1,1,1,0,0,0,0
1069,16451,8,5,1,4,1,9,1,2,268,370000,4455.0,2690,2.5,1,1,1,0,0,1,1,0,0,0,0
1070,10110,9,5,1,2,1,7,1,2,0,336860,3724.0,1866,3.0,1,1,1,0,0,1,0,0,0,0,1
1071,8769,9,5,1,1,1,7,1,2,0,367294,3404.0,1702,2.5,1,1,1,0,0,1,0,0,0,0,1
1072,12304,7,5,1,2,1,6,1,2,0,192000,2734.0,1367,2.0,1,1,1,0,0,1,1,0,0,0,1
1073,12677,8,5,1,1,1,6,1,2,185,274000,3036.0,1518,1.5,1,1,1,0,1,1,1,0,0,0,1
1074,8849,9,5,1,2,1,6,1,2,495,266000,3368.0,1684,2.0,1,1,1,0,0,1,1,0,0,0,1
1075,8232,9,5,1,2,1,6,1,2,210,370967,3600.0,1800,3.0,1,1,0,0,1,1,0,0,0,0,1
1076,6240,8,5,1,2,1,6,1,2,0,234250,2684.0,1342,3.0,1,1,1,0,1,1,1,0,0,0,1
1077,6240,8,5,1,2,1,6,1,2,0,219500,2684.0,1342,2.0,1,1,1,0,1,1,1,0,0,0,1
1078,2448,7,5,1,2,1,6,0,2,0,155000,2390.0,1626,2.5,1,1,1,0,1,1,1,0,0,1,0
1079,2448,7,5,1,2,1,6,0,2,0,154000,2390.0,1626,3.5,1,1,1,0,1,1,1,0,0,1,0
1080,8198,7,5,1,2,1,6,1,2,192,207000,2716.0,1358,3.0,1,1,1,0,0,1,1,0,0,0,1
1081,3940,7,5,1,2,1,6,1,2,156,195000,2870.0,1455,3.0,1,1,1,0,0,1,1,0,0,0,1
1082,3940,7,5,1,2,1,7,1,2,143,219990,2969.0,1576,3.0,1,1,1,0,0,1,1,0,0,0,1
1083,3182,7,5,1,2,1,7,1,2,156,191000,2850.0,1504,2.0,1,1,1,0,1,1,1,0,0,0,1
1084,3182,7,5,1,2,1,6,1,2,100,159895,2532.0,1266,2.0,1,1,1,0,0,1,1,0,0,0,0
1085,3710,7,5,1,2,1,5,1,2,100,187687,2392.0,1246,2.0,1,1,1,0,1,1,0,0,0,0,0
1086,9024,6,5,1,3,1,8,1,2,0,179000,2304.0,1515,2.5,1,1,1,0,0,1,1,0,0,0,0
1087,7415,6,5,1,3,1,8,1,2,100,193000,2432.0,1593,3.5,1,1,1,0,0,1,1,0,0,0,0
1088,9587,7,5,1,2,1,5,0,2,212,190000,2022.0,1166,3.0,1,1,0,0,0,1,1,0,0,0,0
1089,8029,6,5,1,3,1,8,0,2,100,176000,2184.0,1456,2.5,1,1,1,0,0,1,1,0,0,0,0
1090,8010,7,5,1,3,1,7,1,2,138,188000,2560.0,1720,2.5,1,1,1,0,1,1,1,0,0,0,0
1091,8396,7,5,1,4,1,9,1,2,120,213000,2833.0,1986,2.5,1,1,1,0,0,1,1,0,0,0,0
1092,7301,7,6,1,2,1,6,1,2,192,217300,2708.0,1358,3.0,1,1,1,0,1,1,0,0,0,0,1
1093,10261,6,5,1,3,1,8,1,2,0,186500,2728.0,1792,3.5,1,1,0,0,0,0,1,0,0,0,0
1094,8220,7,5,1,3,1,8,1,2,108,226750,2874.0,1892,2.5,1,1,0,0,1,0,1,0,0,0,0
1095,15384,7,5,1,3,1,8,1,2,100,184000,2278.0,1490,3.5,1,1,1,0,1,1,1,0,0,0,0
1096,7750,7,5,1,3,1,6,1,2,100,176000,2121.0,1414,2.5,1,1,1,0,0,1,1,0,0,0,0
1097,12460,7,5,1,4,1,8,1,2,144,225000,3359.0,2322,2.5,1,1,1,0,1,0,1,0,0,0,0
1098,8390,7,5,1,3,1,7,1,2,0,185900,2482.0,1651,2.5,1,1,1,0,0,0,1,0,0,0,0
1099,9660,8,5,1,3,1,9,1,2,0,284500,3372.0,2199,2.5,1,1,1,0,0,0,1,0,0,0,0
1100,9200,8,5,1,4,1,8,1,2,0,315000,4100.0,2630,3.5,1,1,1,0,0,0,1,0,0,0,0
1101,14260,8,5,1,4,1,9,1,2,192,250000,3343.0,2198,3.5,1,1,1,0,0,0,1,0,0,0,0
1102,11000,9,5,1,4,1,8,1,2,162,291000,3691.0,2172,2.5,1,1,1,0,0,0,1,0,0,0,0
1103,11675,8,5,1,2,1,5,1,2,144,350000,3988.0,2006,3.0,1,1,1,0,0,0,1,0,0,0,0
1104,10990,7,5,1,4,1,12,2,2,168,279500,3189.0,2125,3.5,1,1,0,0,1,0,1,0,0,0,0
1105,11929,8,7,1,4,1,9,1,2,192,290000,3743.0,2501,2.5,1,1,1,0,0,0,1,0,0,0,0
1106,10437,8,6,1,2,1,7,1,2,236,350000,4222.0,2113,3.5,1,1,1,0,0,0,1,0,0,0,0
1107,10542,7,5,1,3,1,9,1,2,250,341000,3729.0,2418,3.5,1,1,1,0,1,0,1,0,0,0,0
1108,10010,7,5,1,4,1,9,1,2,385,287500,3277.0,2197,3.5,1,1,1,0,1,0,1,0,0,0,0
1109,10944,7,5,1,3,1,5,2,2,171,271000,3350.0,2127,3.5,1,1,1,0,0,0,1,0,0,0,0
1110,14303,8,5,1,2,1,7,1,2,262,301500,3973.0,1987,3.0,1,1,1,0,0,0,1,0,0,0,0
1111,11932,8,5,1,3,1,7,0,2,0,235128,3160.0,1580,2.0,1,1,1,0,1,1,0,0,0,0,0
1112,14598,6,5,1,4,1,9,1,2,100,214000,2827.0,1933,2.5,1,1,1,0,0,1,1,0,0,0,0
1113,11957,8,5,1,3,1,7,1,2,144,232000,3148.0,1574,2.0,1,1,1,0,0,1,1,0,0,0,0
1114,13253,7,5,1,3,1,7,1,2,0,240000,3156.0,1578,3.0,1,1,1,0,0,1,1,0,0,0,0
1115,14587,9,5,1,2,1,6,1,2,0,264132,3004.0,1506,2.0,1,1,1,0,0,1,0,0,0,0,0
1116,10206,8,5,1,3,1,6,1,2,144,245000,3126.0,1563,2.0,1,1,1,0,0,1,1,0,0,0,0
1117,12274,7,5,1,3,1,6,0,2,0,227680,2845.0,1428,2.0,1,1,1,0,0,1,0,0,0,0,0
1118,9801,8,5,1,3,1,7,1,2,144,257000,3202.0,1861,3.0,1,1,1,0,0,1,1,0,0,0,0
1119,9428,8,5,1,3,1,8,1,2,168,297900,2829.0,1874,3.5,1,1,1,0,1,1,0,0,0,0,0
1120,10037,8,5,1,3,1,6,1,2,0,247000,2920.0,1460,2.0,1,1,1,0,1,1,1,0,0,0,0
1121,8640,8,5,1,3,1,6,0,2,192,212700,2735.0,1372,2.0,1,1,1,0,1,1,0,0,0,0,0
1122,8640,7,5,1,3,1,6,0,2,0,250580,2744.0,1372,2.0,1,1,1,0,1,1,0,0,0,0,0
1123,11639,7,5,1,3,1,6,0,2,0,182000,2856.0,1428,2.0,1,1,1,0,1,1,0,0,0,0,0
1124,9803,7,5,1,3,1,7,0,2,0,226700,2634.0,1768,2.5,1,1,1,0,0,1,1,0,0,0,0
1125,9375,8,5,1,3,1,9,1,2,140,250000,3045.0,1992,2.5,1,1,1,0,1,1,1,0,0,0,0
1126,10625,7,5,1,3,1,9,1,2,154,250000,2984.0,1958,2.5,1,1,1,0,0,1,1,0,0,0,0
1127,10800,8,5,1,3,1,8,1,2,0,339750,3112.0,2078,3.5,1,1,1,0,1,1,0,0,0,0,0
1128,8125,7,6,1,3,1,7,0,2,0,205950,2478.0,1665,2.5,1,1,0,0,0,1,1,0,0,0,0
1129,10625,8,5,1,3,1,7,1,2,133,256000,3320.0,1660,2.0,1,1,1,0,0,1,1,0,0,0,0
1130,7500,7,5,1,2,1,6,0,2,168,230348,2436.0,1218,3.0,1,1,1,0,1,1,0,0,0,0,0
1131,8791,6,5,1,3,1,7,0,2,216,207500,2592.0,1728,2.5,1,1,1,0,0,1,1,0,0,0,0
1132,7500,7,5,1,3,1,6,0,2,0,141000,2160.0,1080,2.0,1,0,0,0,1,1,1,0,0,0,0
1133,10110,6,5,1,3,1,7,0,2,143,188000,2531.0,1696,3.5,1,1,1,0,0,1,1,0,0,0,0
1134,12774,7,5,1,3,1,8,0,2,168,192500,2498.0,1663,2.5,1,1,1,0,1,1,1,0,0,0,0
1135,13072,6,5,1,3,1,6,0,2,0,146000,2350.0,1175,2.0,1,0,1,0,1,1,1,0,0,0,0
1136,13695,5,5,1,3,1,6,0,2,0,159000,2228.0,1114,2.5,1,1,1,0,0,1,1,0,0,0,0
1137,13695,6,5,1,3,1,6,0,2,0,155000,2228.0,1114,2.0,1,1,1,0,1,1,1,0,0,0,0
1138,8366,6,5,1,3,1,6,0,2,138,173000,2438.0,1640,2.5,1,1,1,0,0,1,1,0,0,0,0
1139,9260,7,5,1,3,1,6,0,2,0,170000,2324.0,1162,2.0,1,1,1,0,0,1,1,0,0,0,0
1140,8453,6,5,1,3,1,6,0,2,0,182000,2363.0,1609,2.5,1,1,1,0,0,0,1,0,0,0,0
1141,8480,6,5,1,3,1,7,0,2,144,163000,2566.0,1680,3.0,1,1,1,0,1,0,1,0,0,0,0
1142,8125,6,5,1,3,1,7,1,2,224,193500,3087.0,1679,3.0,1,1,1,0,1,0,1,0,0,0,0
